name,Season,position,Cluster,Cluster_3,personId,gameId,numMinutes,points,assists,reboundsTotal,reboundsOffensive,reboundsDefensive,steals,blocks,FG%,3P%,FT%
Naz Reid,2425,F C,0,2,1629675,80,27.26325,14.225,2.2625,6.0,1.15,4.85,0.725,0.9,0.461538462,0.378787879,0.776223776
Garrison Mathews,2425,G,2,2,1629726,46,17.5626087,7.608695652,1.304347826,1.869565217,0.260869565,1.608695652,0.565217391,0.326086957,0.402390438,0.392523364,0.820512821
Dean Wade,2425,F C,2,2,1629731,59,21.00898305,5.423728814,1.288135593,4.220338983,0.86440678,3.355932203,0.711864407,0.338983051,0.413284133,0.36036036,0.533333333
Javonte Green,2425,G,2,2,1629750,68,18.3225,5.102941176,0.823529412,3.205882353,0.867647059,2.338235294,0.955882353,0.455882353,0.428571429,0.326241135,0.723684211
Anthony Edwards,2425,G,1,1,1630162,79,36.17481013,27.55696203,4.544303797,5.696202532,0.772151899,4.924050633,1.151898734,0.64556962,0.447270471,0.394574599,0.836693548
LaMelo Ball,2425,G,1,1,1630163,45,31.80777778,25.35555556,7.444444444,5.0,1.044444444,3.955555556,1.177777778,0.288888889,0.405797101,0.339250493,0.840909091
Deni Avdija,2425,F,1,1,1630166,72,29.79861111,16.93055556,3.902777778,7.25,1.527777778,5.722222222,0.986111111,0.486111111,0.476303318,0.365497076,0.779569892
Obi Toppin,2425,F,2,2,1630167,79,19.36316456,10.5443038,1.620253165,4.025316456,0.708860759,3.316455696,0.582278481,0.35443038,0.529215359,0.365448505,0.780701754
Onyeka Okongwu,2425,F C,0,0,1630168,73,27.68739726,13.43835616,2.287671233,8.95890411,2.98630137,5.97260274,0.917808219,0.917808219,0.566176471,0.321917808,0.759259259
Tyrese Haliburton,2425,G,1,1,1630169,73,33.3460274,18.61643836,9.219178082,3.534246575,0.575342466,2.95890411,1.438356164,0.671232877,0.473161034,0.387900356,0.851351351
Devin Vassell,2425,G F,1,1,1630170,62,30.68870968,16.33870968,2.919354839,3.919354839,0.548387097,3.370967742,1.35483871,0.516129032,0.443930636,0.371980676,0.784482759
Isaac Okoro,2425,G F,2,2,1630171,55,18.95163636,6.127272727,1.236363636,2.363636364,0.890909091,1.472727273,0.581818182,0.290909091,0.464419476,0.370860927,0.717391304
Patrick Williams,2425,F,2,2,1630172,63,24.82206349,8.984126984,1.968253968,3.761904762,0.682539683,3.079365079,0.761904762,0.507936508,0.397286822,0.352941176,0.722891566
Precious Achiuwa,2425,F,0,0,1630173,57,20.3177193,6.649122807,0.964912281,5.561403509,1.771929825,3.789473684,0.824561404,0.736842105,0.501529052,0.277777778,0.594202899
Aaron Nesmith,2425,G F,2,2,1630174,45,24.71488889,12.02222222,1.2,3.955555556,0.822222222,3.133333333,0.777777778,0.377777778,0.506596306,0.430769231,0.9125
Cole Anthony,2425,G,2,2,1630175,66,18.22272727,9.409090909,2.833333333,3.015151515,0.681818182,2.333333333,0.651515152,0.46969697,0.424299065,0.355140187,0.81981982
Tyrese Maxey,2425,G,1,1,1630178,52,37.47211538,26.32692308,6.096153846,3.346153846,0.288461538,3.057692308,1.75,0.403846154,0.437213566,0.336820084,0.878892734
Josh Green,2425,G,2,2,1630182,66,27.48287879,7.484848485,1.590909091,2.545454545,0.818181818,1.727272727,1.075757576,0.212121212,0.42997543,0.402489627,0.671428571
Jaden McDaniels,2425,F,0,1,1630183,82,31.675,12.19512195,1.987804878,5.731707317,1.573170732,4.158536585,1.341463415,0.902439024,0.477218225,0.330033003,0.8125
Isaiah Stewart,2425,F C,0,0,1630191,72,19.73375,6.041666667,1.708333333,5.541666667,1.805555556,3.736111111,0.388888889,1.402777778,0.558730159,0.320754717,0.75862069
Immanuel Quickley,2425,G,1,1,1630193,33,27.64424242,17.09090909,5.787878788,3.545454545,0.484848485,3.060606061,0.696969697,0.121212121,0.420091324,0.377777778,0.8671875
Isaiah Joe,2425,G,2,2,1630198,74,21.46445946,10.21621622,1.608108108,2.648648649,0.554054054,2.094594595,0.648648649,0.121621622,0.44047619,0.412017167,0.821428571
Tre Jones,2425,G,2,2,1630200,46,19.46478261,7.173913043,4.173913043,2.52173913,0.673913043,1.847826087,0.804347826,0.217391304,0.537815126,0.395833333,0.820895522
Payton Pritchard,2425,G,2,2,1630202,80,28.145875,14.3,3.4875,3.8375,1.275,2.5625,0.875,0.175,0.472286374,0.407348243,0.845238095
Nick Richards,2425,C,3,0,1630208,57,21.81298246,9.280701754,0.859649123,8.175438596,2.596491228,5.578947368,0.245614035,0.964912281,0.590778098,0.0,0.74375
Jared Butler,2425,G,2,2,1630215,60,17.20433333,9.016666667,3.666666667,1.833333333,0.416666667,1.416666667,0.7,0.216666667,0.44812362,0.355029586,0.824175824
Desmond Bane,2425,G,1,1,1630217,69,31.7621256,19.23188406,5.347826087,6.057971014,0.898550725,5.15942029,1.15942029,0.405797101,0.484282908,0.392344498,0.893939394
Jalen Green,2425,G,1,1,1630224,81,32.69604938,20.96296296,3.481481481,4.567901235,0.555555556,4.012345679,0.851851852,0.320987654,0.422505308,0.357361963,0.811377246
Jonathan Kuminga,2425,F,2,2,1630228,47,24.13765957,15.29787234,2.212765957,4.617021277,1.191489362,3.425531915,0.808510638,0.446808511,0.454225352,0.304635762,0.668085106
Naji Marshall,2425,F,2,2,1630230,69,27.63811594,13.24637681,3.014492754,4.753623188,1.101449275,3.652173913,1.014492754,0.15942029,0.508426966,0.275229358,0.8125
Kenyon Martin Jr.,2425,F,2,2,1630231,43,21.00697674,6.372093023,1.11627907,2.906976744,0.697674419,2.209302326,0.395348837,0.511627907,0.552238806,0.25862069,0.787234043
Sam Merrill,2425,G,2,2,1630241,71,19.51985915,7.169014085,1.521126761,2.211267606,0.535211268,1.676056338,0.746478873,0.197183099,0.405660377,0.372282609,0.965517241
Ayo Dosunmu,2425,G,1,2,1630245,46,30.12934783,12.30434783,4.52173913,3.5,0.565217391,2.934782609,0.934782609,0.391304348,0.4922049,0.328042328,0.784810127
Vit Krejci,2425,G,2,2,1630249,56,19.73196429,7.125,2.589285714,2.696428571,0.392857143,2.303571429,0.607142857,0.446428571,0.503597122,0.448979592,0.720930233
Jeremiah Robinson-Earl,2425,F,2,2,1630526,65,18.58707692,6.353846154,1.323076923,4.753846154,1.661538462,3.092307692,0.6,0.107692308,0.456140351,0.341614907,0.836363636
Brandon Boston Jr.,2425,G,2,2,1630527,42,23.42071429,10.66666667,2.19047619,3.19047619,0.666666667,2.523809524,1.261904762,0.214285714,0.435695538,0.35,0.788235294
Trey Murphy III,2425,F,1,1,1630530,53,34.77981132,21.20754717,3.547169811,5.056603774,0.886792453,4.169811321,1.056603774,0.735849057,0.454112038,0.360730594,0.886956522
Franz Wagner,2425,F,1,1,1630532,59,33.46937853,24.15254237,4.694915254,5.711864407,0.93220339,4.779661017,1.271186441,0.355932203,0.462751972,0.295321637,0.87012987
Ziaire Williams,2425,F,2,2,1630533,63,24.26730159,10.03174603,1.333333333,4.555555556,0.968253968,3.587301587,0.984126984,0.444444444,0.411538462,0.341059603,0.821138211
Ochai Agbaji,2425,G,2,2,1630534,64,26.96265625,10.421875,1.53125,3.78125,0.953125,2.828125,0.90625,0.46875,0.498127341,0.399209486,0.708333333
Miles McBride,2425,G,2,2,1630540,64,24.67875,9.546875,2.921875,2.515625,0.734375,1.78125,1.046875,0.265625,0.405850091,0.368589744,0.8125
Moses Moody,2425,G,2,2,1630541,74,22.0627027,9.783783784,1.297297297,2.554054054,0.702702703,1.851351351,0.797297297,0.418918919,0.433098592,0.37388724,0.796992481
Johnny Juzang,2425,G,2,2,1630548,63,19.61507937,8.920634921,1.047619048,2.825396825,0.650793651,2.174603175,0.619047619,0.126984127,0.427350427,0.377419355,0.849056604
Day'Ron Sharpe,2425,C,0,0,1630549,50,17.9696,7.94,1.82,6.6,2.98,3.62,0.82,0.84,0.520504732,0.244444444,0.756756757
Justin Champagnie,2425,G F,0,2,1630551,62,21.44419355,8.774193548,0.967741935,5.661290323,1.806451613,3.85483871,1.048387097,0.629032258,0.510948905,0.383419689,0.684931507
Jalen Johnson,2425,F,0,1,1630552,36,35.46555556,18.88888889,5.027777778,9.972222222,1.722222222,8.25,1.555555556,1.0,0.5,0.312056738,0.746031746
Keon Johnson,2425,G,2,2,1630553,79,24.17683544,10.62025316,2.215189873,3.759493671,0.797468354,2.962025316,1.037974684,0.379746835,0.388960205,0.314214464,0.769784173
Corey Kispert,2425,F,2,2,1630557,61,26.06147541,11.55737705,1.68852459,2.967213115,0.590163934,2.37704918,0.426229508,0.229508197,0.451327434,0.363636364,0.852272727
Davion Mitchell,2425,G,2,2,1630558,74,27.19445946,7.945945946,4.905405405,2.256756757,0.472972973,1.783783784,0.972972973,0.216216216,0.468487395,0.398104265,0.69047619
Austin Reaves,2425,G,1,1,1630559,71,34.81732394,20.23943662,5.816901408,4.507042254,0.85915493,3.647887324,1.098591549,0.281690141,0.458788481,0.377690802,0.876712329
Scottie Barnes,2425,G F,1,1,1630567,65,32.62892308,19.26153846,5.815384615,7.723076923,1.676923077,6.046153846,1.430769231,0.969230769,0.445907808,0.271428571,0.754966887
Trendon Watford,2425,G F,2,2,1630570,44,20.56409091,10.22727273,2.613636364,3.636363636,0.840909091,2.795454545,0.613636364,0.272727273,0.468571429,0.329545455,0.762295082
Sam Hauser,2425,F,2,2,1630573,71,21.50816901,8.521126761,0.901408451,3.154929577,0.61971831,2.535211268,0.577464789,0.183098592,0.451476793,0.4160401,1.0
Julian Champagnie,2425,F,2,2,1630577,80,23.18925,9.875,1.3,3.875,0.8125,3.0625,0.75,0.425,0.414596273,0.368534483,0.904255319
Alperen Sengun,2425,C,0,0,1630578,75,31.33813333,19.10666667,4.933333333,10.34666667,3.466666667,6.88,1.106666667,0.813333333,0.495137047,0.235955056,0.688679245
Josh Giddey,2425,G,1,1,1630581,70,30.03385714,14.6,7.185714286,8.085714286,1.814285714,6.271428571,1.2,0.642857143,0.464912281,0.377697842,0.78125
Santi Aldama,2425,F C,0,2,1630583,65,25.34164103,12.47692308,2.892307692,6.4,1.446153846,4.953846154,0.8,0.446153846,0.483024691,0.36809816,0.691489362
Scotty Pippen Jr.,2425,G,1,2,1630590,79,21.10970464,9.860759494,4.392405063,3.278481013,0.82278481,2.455696203,1.303797468,0.379746835,0.47979798,0.397260274,0.713450292
Jalen Suggs,2425,G,1,1,1630591,35,28.45371429,16.2,3.685714286,4.028571429,0.657142857,3.371428571,1.457142857,0.942857143,0.40956341,0.314049587,0.881818182
Jalen Wilson,2425,F,2,2,1630592,79,25.50392405,9.481012658,1.835443038,3.417721519,0.949367089,2.46835443,0.506329114,0.063291139,0.396774194,0.337016575,0.818181818
Cade Cunningham,2425,G,1,1,1630595,70,34.816,26.14285714,9.114285714,6.071428571,0.8,5.271428571,1.014285714,0.757142857,0.46945779,0.35645933,0.845945946
Evan Mobley,2425,C,0,0,1630596,71,30.31464789,18.53521127,3.183098592,9.281690141,2.309859155,6.971830986,0.85915493,1.591549296,0.557395143,0.369565217,0.724590164
Aaron Wiggins,2425,G,2,2,1630598,76,22.73605263,12.02631579,1.763157895,3.881578947,1.065789474,2.815789474,0.789473684,0.236842105,0.487637363,0.383480826,0.831460674
Dalano Banton,2425,F,2,2,1630625,67,16.49507463,8.343283582,2.388059701,2.014925373,0.447761194,1.567164179,0.641791045,0.507462687,0.390532544,0.324324324,0.728
Jose Alvarado,2425,G,1,2,1630631,56,24.17071429,10.33928571,4.625,2.428571429,0.482142857,1.946428571,1.321428571,0.25,0.391554702,0.359223301,0.810810811
Micah Potter,2425,C,2,2,1630695,37,18.43918919,4.378378378,0.810810811,4.351351351,1.135135135,3.216216216,0.351351351,0.378378378,0.425373134,0.319587629,0.85
Dyson Daniels,2425,G,1,1,1630700,75,33.5864,14.14666667,4.36,5.853333333,1.626666667,4.226666667,3.0,0.72,0.495060373,0.343478261,0.583941606
Jaden Hardy,2425,G,2,2,1630702,57,15.72,8.701754386,1.421052632,1.561403509,0.157894737,1.403508772,0.49122807,0.087719298,0.434782609,0.385786802,0.697674419
Scoot Henderson,2425,G,1,2,1630703,66,26.45863636,12.68181818,5.075757576,3.0,0.787878788,2.212121212,1.03030303,0.196969697,0.418978102,0.353535354,0.766990291
Paolo Banchero,2425,F,1,1,1631094,45,34.23940741,25.93333333,4.777777778,7.444444444,1.133333333,6.311111111,0.755555556,0.622222222,0.452808989,0.324626866,0.722955145
Jabari Smith Jr.,2425,F,0,2,1631095,57,29.95350877,12.24561404,1.052631579,7.0,1.842105263,5.157894737,0.438596491,0.719298246,0.438162544,0.353790614,0.825396825
Chet Holmgren,2425,F C,0,0,1631096,32,27.1853125,14.96875,1.96875,8.03125,1.5,6.53125,0.71875,2.21875,0.48973607,0.379310345,0.753731343
Bennedict Mathurin,2425,G F,2,2,1631097,72,29.65569444,16.05555556,1.888888889,5.319444444,1.208333333,4.111111111,0.652777778,0.333333333,0.458382181,0.340277778,0.831325301
Keegan Murray,2425,F,0,2,1631099,76,34.15894737,12.39473684,1.434210526,6.671052632,1.921052632,4.75,0.802631579,0.907894737,0.443902439,0.34298441,0.833333333
Shaedon Sharpe,2425,G,1,1,1631101,72,31.09180556,18.54166667,2.75,4.5,0.944444444,3.555555556,0.861111111,0.222222222,0.451992754,0.311440678,0.785123967
Jalen Duren,2425,C,3,0,1631105,78,25.85589744,11.76923077,2.679487179,10.34615385,3.551282051,6.794871795,0.692307692,1.141025641,0.692307692,0.0,0.669421488
Tari Eason,2425,F,0,1,1631106,57,24.71859649,12.03508772,1.456140351,6.350877193,2.245614035,4.105263158,1.701754386,0.877192982,0.486583184,0.342391304,0.759615385
Nikola Jovic,2425,F,2,2,1631107,46,24.90913043,10.73913043,2.847826087,3.913043478,0.565217391,3.347826087,0.826086957,0.282608696,0.456233422,0.371428571,0.827586207
Max Christie,2425,G,2,2,1631108,78,27.08589744,9.602564103,1.871794872,3.307692308,0.487179487,2.820512821,0.820512821,0.397435897,0.427118644,0.366242038,0.855263158
Mark Williams,2425,C,3,0,1631109,42,26.4297619,15.30952381,2.380952381,10.07142857,2.976190476,7.095238095,0.738095238,1.261904762,0.607058824,0.0,0.798742138
Jeremy Sochan,2425,F,0,0,1631110,53,25.04754717,11.35849057,2.396226415,6.58490566,2.358490566,4.226415094,0.849056604,0.509433962,0.530434783,0.306818182,0.696
Jalen Williams,2425,G F,1,1,1631114,69,32.22594203,21.5942029,5.130434783,5.347826087,0.855072464,4.492753623,1.608695652,0.666666667,0.483732877,0.364705882,0.789297659
Orlando Robinson,2425,C,2,2,1631115,44,17.2975,6.886363636,1.75,5.0,2.022727273,2.977272727,0.386363636,0.363636364,0.444444444,0.326923077,0.771428571
Walker Kessler,2425,C,3,0,1631117,57,30.05333333,11.12280702,1.666666667,12.31578947,4.631578947,7.684210526,0.614035088,2.403508772,0.669099757,0.178571429,0.519736842
Jaylin Williams,2425,F,2,2,1631119,47,16.47723404,5.914893617,2.553191489,5.574468085,1.021276596,4.553191489,0.468085106,0.617021277,0.438914027,0.39869281,0.766666667
Julian Strawther,2425,G,2,2,1631124,65,21.07846154,9.046153846,1.276923077,2.184615385,0.261538462,1.923076923,0.6,0.246153846,0.432098765,0.349442379,0.822222222
Christian Braun,2425,G,0,1,1631128,79,33.68189873,15.41772152,2.594936709,5.189873418,1.240506329,3.949367089,1.075949367,0.46835443,0.579780755,0.397321429,0.827102804
Keon Ellis,2425,G,2,2,1631165,80,24.166625,8.325,1.5,2.65,0.75,1.9,1.5125,0.7875,0.489224138,0.433021807,0.848837209
Jaime Jaquez Jr.,2425,G,2,2,1631170,66,20.53075758,8.636363636,2.515151515,4.393939394,1.272727273,3.121212121,0.924242424,0.212121212,0.461038961,0.31092437,0.753521127
Peyton Watson,2425,G,0,2,1631212,68,24.15058824,8.102941176,1.382352941,3.426470588,0.691176471,2.735294118,0.705882353,1.367647059,0.476635514,0.352941176,0.693430657
Tyrese Martin,2425,F,2,2,1631213,60,21.74,8.716666667,2.033333333,3.65,0.966666667,2.683333333,0.566666667,0.15,0.406451613,0.35106383,0.793103448
Moussa Diabate,2425,F,3,0,1631217,70,17.29685714,5.671428571,0.785714286,6.214285714,2.628571429,3.585714286,0.657142857,0.571428571,0.597826087,0.0,0.587719298
Trayce Jackson-Davis,2425,F,3,0,1631218,62,15.37725806,6.564516129,1.677419355,5.016129032,1.967741935,3.048387097,0.370967742,0.612903226,0.57615894,0.0,0.578431373
Jake LaRavia,2425,F,2,2,1631222,66,20.24863636,6.939393939,2.393939394,3.924242424,1.363636364,2.560606061,0.939393939,0.348484848,0.474777448,0.422535211,0.67826087
Mouhamed Gueye,2425,F,2,2,1631243,32,15.7615625,5.8125,0.84375,4.125,1.3125,2.8125,0.875,1.0,0.41875,0.25974026,0.761904762
Karlo Matkovic,2425,F C,0,0,1631255,41,18.66487805,7.658536585,1.097560976,4.975609756,1.536585366,3.43902439,0.536585366,0.951219512,0.580357143,0.327868852,0.772727273
AJ Green,2425,G,2,2,1631260,72,22.49222222,7.430555556,1.486111111,2.375,0.25,2.125,0.513888889,0.097222222,0.43062201,0.426183844,0.814814815
Simone Fontecchio,2425,F,2,2,1631323,75,16.26506667,5.946666667,0.866666667,2.866666667,0.693333333,2.173333333,0.413333333,0.16,0.402144772,0.334801762,0.833333333
Victor Wembanyama,2425,F C,0,0,1641705,46,33.02521739,24.26086957,3.652173913,11.0,1.782608696,9.217391304,1.130434783,3.826086957,0.476079347,0.35235732,0.835978836
Amen Thompson,2425,G F,0,0,1641708,68,32.07264706,14.10294118,3.852941176,8.220588235,2.808823529,5.411764706,1.382352941,1.294117647,0.557803468,0.274725275,0.675
Ausar Thompson,2425,G F,0,0,1641709,59,22.28983051,10.06779661,2.271186441,5.13559322,1.881355932,3.254237288,1.661016949,0.677966102,0.534782609,0.224489796,0.64084507
Anthony Black,2425,G,2,2,1641710,77,24.06519481,9.506493506,3.077922078,2.961038961,0.662337662,2.298701299,1.077922078,0.597402597,0.423452769,0.321243523,0.76142132
Gradey Dick,2425,G F,2,2,1641711,54,29.19314815,14.38888889,1.814814815,3.574074074,0.814814815,2.759259259,0.888888889,0.185185185,0.409582689,0.349693252,0.858064516
Cam Whitmore,2425,F,2,2,1641715,50,15.9166,9.5,0.96,2.9,0.7,2.2,0.6,0.26,0.446115288,0.359116022,0.75
Jarace Walker,2425,F,2,2,1641716,75,15.626,6.146666667,1.466666667,3.053333333,0.333333333,2.72,0.72,0.333333333,0.472222222,0.405405405,0.666666667
Cason Wallace,2425,G,1,1,1641717,68,27.39705882,8.352941176,2.544117647,3.367647059,1.044117647,2.323529412,1.764705882,0.514705882,0.474437628,0.355769231,0.810810811
Keyonte George,2425,G,1,1,1641718,66,31.32712121,16.74242424,5.651515152,3.772727273,0.393939394,3.378787879,0.696969697,0.136363636,0.388092613,0.34063745,0.818505338
Jordan Hawkins,2425,G,2,2,1641722,56,23.36214286,10.78571429,1.178571429,2.821428571,0.446428571,2.375,0.535714286,0.410714286,0.372302158,0.331325301,0.816326531
Dereck Lively II,2425,C,3,0,1641726,36,22.94527778,8.722222222,2.361111111,7.5,2.888888889,4.611111111,0.555555556,1.555555556,0.701570681,0.0,0.630136986
Brice Sensabaugh,2425,F,2,2,1641729,70,19.94185714,10.78571429,1.557142857,3.0,0.6,2.4,0.657142857,0.114285714,0.455782313,0.420765027,0.890410959
Noah Clowney,2425,F C,2,2,1641730,46,22.48217391,9.130434783,0.869565217,3.934782609,0.934782609,3.0,0.52173913,0.456521739,0.357526882,0.333333333,0.8375
Bilal Coulibaly,2425,G,1,1,1641731,59,32.80847458,12.3220339,3.372881356,4.983050847,1.542372881,3.440677966,1.322033898,0.694915254,0.421474359,0.28125,0.745945946
Nick Smith Jr.,2425,G,2,2,1641733,58,22.56258621,9.827586207,2.465517241,2.155172414,0.224137931,1.931034483,0.275862069,0.103448276,0.391941392,0.339041096,0.934782609
Adem Bona,2425,F,3,0,1641737,58,15.39172414,5.810344828,0.465517241,4.224137931,1.586206897,2.637931034,0.448275862,1.189655172,0.703125,0.0,0.67
Toumani Camara,2425,F,0,1,1641739,78,32.45705128,11.30769231,2.243589744,5.769230769,2.217948718,3.551282051,1.487179487,0.641025641,0.458100559,0.375,0.722222222
Ricky Council IV,2425,G F,2,2,1641741,73,16.91506849,7.287671233,1.328767123,2.931506849,0.698630137,2.232876712,0.438356164,0.178082192,0.382289417,0.258215962,0.803921569
Zach Edey,2425,C,0,0,1641744,66,21.22651515,9.242424242,0.984848485,8.303030303,3.515151515,4.787878788,0.545454545,1.287878788,0.579676674,0.346153846,0.708661417
Brandin Podziemski,2425,G,2,2,1641764,64,26.63484375,11.671875,3.4375,5.078125,1.015625,4.0625,1.078125,0.203125,0.445151033,0.372168285,0.757894737
Ben Sheppard,2425,G,2,2,1641767,63,19.30380952,5.26984127,1.349206349,2.80952381,0.698412698,2.111111111,0.603174603,0.222222222,0.418118467,0.341708543,0.888888889
Tristan da Silva,2425,F,2,2,1641783,74,21.82765766,7.202702703,1.527027027,3.310810811,0.986486486,2.324324324,0.445945946,0.243243243,0.412008282,0.334728033,0.873015873
Matas Buzelis,2425,F,2,2,1641824,80,18.68475,8.6,0.9875,3.475,0.6875,2.7875,0.3625,0.9375,0.454054054,0.360902256,0.814814815
Ronald Holland II,2425,F,2,2,1641842,81,15.41530864,6.444444444,1.012345679,2.691358025,0.49382716,2.197530864,0.604938272,0.209876543,0.473557692,0.238410596,0.754098361
Zaccharie Risacher,2425,F,2,2,1642258,75,24.3844,12.56,1.226666667,3.573333333,1.146666667,2.426666667,0.693333333,0.493333333,0.458279846,0.354651163,0.711409396
Alex Sarr,2425,C,0,0,1642259,66,26.94257576,12.83333333,2.409090909,6.454545455,1.803030303,4.651515152,0.636363636,1.53030303,0.391891892,0.303303303,0.670807453
Dalton Knecht,2425,F,2,2,1642261,76,19.02381579,9.078947368,0.828947368,2.736842105,0.460526316,2.276315789,0.302631579,0.092105263,0.464944649,0.37993921,0.7625
Cody Williams,2425,F,2,2,1642262,49,20.85734694,4.653061224,1.183673469,2.285714286,0.551020408,1.734693878,0.448979592,0.326530612,0.328,0.269230769,0.725
Stephon Castle,2425,G,2,2,1642264,79,26.36291139,14.56962025,4.088607595,3.556962025,1.050632911,2.506329114,0.936708861,0.265822785,0.427824268,0.28,0.72238806
Ja'Kobe Walter,2425,G,2,2,1642266,52,20.99903846,8.634615385,1.557692308,3.076923077,1.134615385,1.942307692,0.826923077,0.192307692,0.404580153,0.349462366,0.795180723
Bub Carrington,2425,G,2,2,1642267,81,29.86580247,9.888888889,4.444444444,4.148148148,0.407407407,3.740740741,0.654320988,0.24691358,0.399730821,0.340740741,0.811764706
Isaiah Collier,2425,G,2,2,1642268,70,25.67471429,8.557142857,6.285714286,3.314285714,0.442857143,2.871428571,0.885714286,0.228571429,0.416513761,0.240963855,0.681818182
Donovan Clingan,2425,C,3,0,1642270,67,19.55522388,6.507462687,1.149253731,7.865671642,3.23880597,4.626865672,0.507462687,1.641791045,0.538922156,0.285714286,0.596153846
Kyle Filipowski,2425,C,0,2,1642271,71,20.93619718,9.422535211,1.943661972,6.14084507,1.563380282,4.577464789,0.676056338,0.309859155,0.49704142,0.341121495,0.661870504
Kyshawn George,2425,F,2,2,1642273,68,26.31338235,8.676470588,2.485294118,4.191176471,0.720588235,3.470588235,1.0,0.735294118,0.371794872,0.322033898,0.752688172
Yves Missi,2425,C,3,0,1642274,72,26.54708333,8.986111111,1.333333333,8.180555556,3.5,4.680555556,0.5,1.347222222,0.542797495,0.0,0.628712871
Tidjane Salaun,2425,F,2,2,1642275,59,20.61254237,5.93220339,1.254237288,4.644067797,1.152542373,3.491525424,0.474576271,0.237288136,0.332352941,0.280788177,0.712765957
Kel'el Ware,2425,C,0,0,1642276,64,22.05453125,9.296875,0.9375,7.390625,1.8125,5.578125,0.609375,1.109375,0.55387931,0.315315315,0.686567164
Oso Ighodaro,2425,F,3,0,1642345,61,16.97344262,4.180327869,1.163934426,3.639344262,1.081967213,2.557377049,0.459016393,0.475409836,0.604278075,0.0,0.58
Ryan Dunn,2425,F,2,2,1642346,74,18.84810811,6.905405405,0.77027027,3.608108108,1.243243243,2.364864865,0.594594595,0.540540541,0.429769392,0.310606061,0.487179487
Jamal Shead,2425,G,2,2,1642347,75,19.3508,7.106666667,4.213333333,1.533333333,0.4,1.133333333,0.773333333,0.133333333,0.404761905,0.322869955,0.768115942
Justin Edwards,2425,F,2,2,1642348,44,26.05568182,10.11363636,1.568181818,3.363636364,1.045454545,2.318181818,1.022727273,0.363636364,0.455026455,0.363157895,0.695652174
Ajay Mitchell,2425,G,2,2,1642349,36,16.34944444,6.5,1.777777778,1.888888889,0.5,1.388888889,0.694444444,0.111111111,0.494565217,0.383333333,0.828571429
KJ Simpson,2425,G,2,2,1642354,36,23.22361111,7.833333333,3.111111111,3.027777778,1.083333333,1.944444444,0.944444444,0.166666667,0.34551495,0.253846154,0.82
Quinten Post,2425,C,2,2,1642366,42,16.1197619,8.095238095,1.333333333,3.523809524,0.833333333,2.69047619,0.380952381,0.428571429,0.448905109,0.407821229,0.777777778
Jonathan Mogbo,2425,F,2,2,1642367,63,20.20634921,6.174603175,2.317460317,4.936507937,1.73015873,3.206349206,0.873015873,0.53968254,0.438202247,0.242857143,0.731707317
Jaylen Wells,2425,F,2,2,1642377,79,25.67320675,10.41772152,1.708860759,3.392405063,1.101265823,2.291139241,0.556962025,0.101265823,0.424556213,0.352040816,0.822222222
Jamison Battle,2425,F,2,2,1642419,59,17.46847458,7.101694915,0.898305085,2.677966102,0.627118644,2.050847458,0.288135593,0.169491525,0.429394813,0.405405405,0.888888889
LeBron James,2526,F,1,1,2544,60,32.94383333,20.93333333,7.2,6.066666667,0.716666667,5.35,1.2,0.583333333,0.51468988,0.316872428,0.737341772
Kevin Durant,2526,F,1,1,201142,78,36.21923077,25.97435897,4.769230769,5.461538462,0.525641026,4.935897436,0.794871795,0.91025641,0.520348837,0.413333333,0.87366167
Al Horford,2526,F C,2,2,201143,45,21.35822222,8.266666667,2.577777778,4.866666667,0.977777778,3.888888889,0.666666667,1.133333333,0.425925926,0.36097561,0.846153846
Mike Conley,2526,G,2,2,201144,54,18.14814815,4.537037037,2.907407407,1.722222222,0.333333333,1.388888889,0.648148148,0.259259259,0.334883721,0.337349398,0.9
Russell Westbrook,2526,G,1,1,201566,64,28.74921875,15.171875,6.65625,5.4375,1.25,4.1875,1.296875,0.1875,0.426698451,0.337730871,0.693989071
Kevin Love,2526,F C,2,2,201567,37,16.37,6.702702703,1.810810811,5.810810811,1.486486486,4.324324324,0.378378378,0.243243243,0.396984925,0.373239437,0.840909091
Brook Lopez,2526,C,2,2,201572,75,21.61026667,8.453333333,1.293333333,3.64,0.626666667,3.013333333,0.6,1.16,0.42804428,0.359621451,0.756756757
Nicolas Batum,2526,G F,2,2,201587,74,17.28608108,3.959459459,0.864864865,2.486486486,0.310810811,2.175675676,0.635135135,0.310810811,0.403361345,0.403508772,0.818181818
James Harden,2526,G,1,1,201935,70,34.62128571,23.6,7.957142857,4.8,0.571428571,4.228571429,1.128571429,0.4,0.43365984,0.37521815,0.883587786
Stephen Curry,2526,G,1,1,201939,43,30.72674419,26.55813953,4.720930233,3.581395349,0.395348837,3.186046512,1.139534884,0.395348837,0.468085106,0.392561983,0.923076923
DeMar DeRozan,2526,G F,1,1,201942,77,31.00935065,18.42857143,4.103896104,2.935064935,0.454545455,2.480519481,1.038961039,0.298701299,0.496517413,0.319727891,0.86774942
Jrue Holiday,2526,G,1,1,201950,53,29.21962264,16.32075472,6.075471698,4.622641509,1.339622642,3.283018868,1.018867925,0.113207547,0.451339915,0.378453039,0.838095238
